experience_coding,python_user,r_user,sql_user,most_used,compensation,category
4.3,False,False,True,Keras,15700.0,< 5 Years
2.8,False,False,False,Keras,59016.0,< 5 Years
2.3,False,False,True,,62689.0,< 5 Years
0.39,False,False,False,Scikit-learn,73314.0,< 5 Years
27.4,False,False,False,TensorFlow,267.0, 25+ Years
0.72,False,False,True,Scikit-learn,58963.0,< 5 Years
6.3,False,False,False,PyTorch,2469.0,5-10 Years
21.0,False,False,True,Keras,106041.0, 25+ Years
4.3,False,False,False,Scikit-learn,682.0,< 5 Years
2.7,False,True,False,TensorFlow,7654.0,< 5 Years
1.1,False,False,False,Scikit-learn,42024.0,< 5 Years
20.8,False,False,True,,40836.0, 25+ Years
10.7,False,True,True,PyTorch,77983.0,< 10-15 Years
0.35,False,False,False,,53137.0,< 5 Years
14.8,False,False,False,,137711.0,< 10-15 Years
1.4,False,True,False,TensorFlow,55192.0,< 5 Years
0.98,False,False,False,Scikit-learn,641.0,< 5 Years
4.7,False,True,True,,53819.0,< 5 Years
1.9,False,False,False,Scikit-learn,88831.0,< 5 Years
2.8,False,False,False,TensorFlow,70059.0,< 5 Years
1.9,False,True,False,,68139.0,< 5 Years
29.5,False,False,True,Scikit-learn,84051.0, 25+ Years
0.27,False,False,False,Scikit-learn,69487.0,< 5 Years
1.8,False,False,False,,285.0,< 5 Years
0.51,False,False,True,Keras,62974.0,< 5 Years
3.4,False,False,False,TensorFlow,330.0,< 5 Years
2.2,False,False,False,Keras,23453.0,< 5 Years
9.3,False,False,False,Scikit-learn,80277.0,5-10 Years
0.79,False,False,True,,80643.0,< 5 Years
0.0,False,False,False,,73614.0,< 5 Years
27.0,False,False,True,Keras,48152.0, 25+ Years
21.9,False,False,True,Scikit-learn,41563.0, 25+ Years
0.0,False,False,False,,25081.0,< 5 Years
1.8,False,False,True,Scikit-learn,5870.0,< 5 Years
9.3,False,False,False,,63082.0,5-10 Years
5.1,False,False,True,PyTorch,169613.0,5-10 Years
2.8,False,False,True,,2752.0,< 5 Years
0.61,False,True,True,,66885.0,< 5 Years
8.4,False,False,True,TensorFlow,20330.0,5-10 Years
8.6,False,False,False,Scikit-learn,6585.0,5-10 Years
2.9,False,False,False,Scikit-learn,60421.0,< 5 Years
8.4,False,True,False,,29917.0,5-10 Years
0.54,False,False,True,Keras,67928.0,< 5 Years
4.9,False,True,False,,312.0,< 5 Years
0.66,False,False,False,,74510.0,< 5 Years
3.6,False,True,False,Keras,16310.0,< 5 Years
3.9,False,False,True,Keras,68966.0,< 5 Years
0.3,False,False,False,,51586.0,< 5 Years
0.88,False,False,True,,52824.0,< 5 Years
0.98,False,False,False,TensorFlow,88962.0,< 5 Years
1.4,False,True,True,Scikit-learn,9215.0,< 5 Years
2.7,False,False,True,,10117.0,< 5 Years
1.6,False,False,False,Keras,52189.0,< 5 Years
0.92,False,False,False,PyTorch,58.0,< 5 Years
25.5,False,True,True,TensorFlow,62984.0, 25+ Years
1.9,False,True,False,Keras,55365.0,< 5 Years
0.0,False,False,False,,74802.0,< 5 Years
8.2,False,False,False,,53766.0,5-10 Years
2.1,False,False,False,Scikit-learn,15882.0,< 5 Years
1.3,False,False,False,Keras,52514.0,< 5 Years
2.9,False,False,False,PyTorch,54489.0,< 5 Years
1.7,False,False,False,Keras,67213.0,< 5 Years
1.5,False,False,False,TensorFlow,776.0,< 5 Years
1.7,False,False,False,TensorFlow,72718.0,< 5 Years
3.0,False,False,False,Scikit-learn,187112.0,< 5 Years
2.1,False,True,True,Scikit-learn,1665.0,< 5 Years
0.0,False,False,False,,1321.0,< 5 Years
4.8,False,False,False,Scikit-learn,653.0,< 5 Years
0.0,False,False,False,,112886.0,< 5 Years
2.1,False,False,False,,65369.0,< 5 Years
2.2,False,False,False,PyTorch,46690.0,< 5 Years
21.8,False,False,True,,50521.0, 25+ Years
4.8,False,True,True,,575.0,< 5 Years
3.9,False,False,False,TensorFlow,7304.0,< 5 Years
7.9,False,False,True,,72042.0,5-10 Years
0.52,False,False,False,TensorFlow,827.0,< 5 Years
4.5,False,False,False,PyTorch,474.0,< 5 Years
1.6,False,True,False,Keras,52028.0,< 5 Years
2.8,False,False,True,Scikit-learn,14869.0,< 5 Years
2.7,False,False,False,Scikit-learn,53815.0,< 5 Years
9.7,False,True,True,PyTorch,27273.0,5-10 Years
4.4,False,False,False,Keras,14588.0,< 5 Years
0.74,False,False,False,Keras,366.0,< 5 Years
0.48,False,False,False,Scikit-learn,417.0,< 5 Years
1.1,False,True,True,TensorFlow,504.0,< 5 Years
4.3,False,False,True,Keras,703.0,< 5 Years
2.0,False,False,False,Scikit-learn,56707.0,< 5 Years
1.6,False,False,False,Scikit-learn,702.0,< 5 Years
3.7,False,True,True,,58035.0,< 5 Years
1.4,False,False,False,Scikit-learn,30398.0,< 5 Years
0.23,False,False,True,,59396.0,< 5 Years
2.1,False,False,False,Scikit-learn,16260.0,< 5 Years
1.3,False,False,False,Keras,63137.0,< 5 Years
2.9,False,False,False,Keras,72247.0,< 5 Years
13.3,False,False,True,Keras,224899.0,< 10-15 Years
0.0,False,False,False,,63165.0,< 5 Years
6.1,False,False,True,Scikit-learn,2309.0,5-10 Years
4.0,False,False,False,,69985.0,< 5 Years
7.7,False,False,True,Scikit-learn,68949.0,5-10 Years
0.7,False,False,False,,59188.0,< 5 Years
0.5,False,False,False,Scikit-learn,57221.0,< 5 Years
0.72,False,True,False,Keras,69065.0,< 5 Years
0.68,False,True,False,,72352.0,< 5 Years
2.8,False,False,False,TensorFlow,61488.0,< 5 Years
0.49,False,False,False,,58589.0,< 5 Years
3.2,False,True,False,Scikit-learn,642.0,< 5 Years
0.87,False,True,True,Scikit-learn,72632.0,< 5 Years
0.59,False,False,False,,63926.0,< 5 Years
1.5,False,True,True,Keras,48545.0,< 5 Years
0.41,False,False,False,Keras,73075.0,< 5 Years
0.88,False,False,False,Keras,55629.0,< 5 Years
18.4,False,False,False,Keras,27799.0,< 15-20 Years
5.9,False,True,True,Keras,3377.0,5-10 Years
0.65,False,False,False,Scikit-learn,57348.0,< 5 Years
10.0,False,False,False,TensorFlow,25999.0,< 10-15 Years
0.59,False,False,False,,62585.0,< 5 Years
0.93,False,False,False,Scikit-learn,72898.0,< 5 Years
2.4,False,True,False,,75792.0,< 5 Years
0.64,False,True,False,,60705.0,< 5 Years
0.21,False,False,False,,37635.0,< 5 Years
4.9,False,False,True,TensorFlow,616185.0,< 5 Years
0.56,False,True,False,,30632.0,< 5 Years
2.1,False,False,True,Scikit-learn,73926.0,< 5 Years
0.83,False,False,False,TensorFlow,51650.0,< 5 Years
0.68,False,True,True,Scikit-learn,6293.0,< 5 Years
2.1,False,False,False,Keras,1895.0,< 5 Years
0.7,False,False,False,Keras,69968.0,< 5 Years
1.6,False,True,True,Scikit-learn,980.0,< 5 Years
3.1,False,False,False,Scikit-learn,215199.0,< 5 Years
0.88,False,False,True,PyTorch,103.0,< 5 Years
0.77,False,True,False,Scikit-learn,64799.0,< 5 Years
0.43,False,True,True,TensorFlow,65565.0,< 5 Years
7.0,False,False,False,Keras,63739.0,5-10 Years
4.1,False,True,True,Scikit-learn,38277.0,< 5 Years
4.1,False,False,False,TensorFlow,22491.0,< 5 Years
4.4,False,False,True,PyTorch,6175.0,< 5 Years
0.7,False,False,False,,50173.0,< 5 Years
0.21,False,False,True,Scikit-learn,61327.0,< 5 Years
2.7,False,False,False,,67990.0,< 5 Years
2.8,False,False,True,Scikit-learn,70152.0,< 5 Years
1.7,False,False,True,,71614.0,< 5 Years
0.62,False,False,False,Keras,51365.0,< 5 Years
1.1,False,False,True,Scikit-learn,71659.0,< 5 Years
2.2,False,True,False,Scikit-learn,754.0,< 5 Years
9.2,False,False,False,Scikit-learn,63626.0,5-10 Years
0.0,False,False,False,,51438.0,< 5 Years
1.8,False,False,True,,1597.0,< 5 Years
1.2,False,False,False,TensorFlow,67128.0,< 5 Years
2.2,False,False,True,,11906.0,< 5 Years
0.59,False,False,False,Scikit-learn,16458.0,< 5 Years
21.3,False,False,False,Scikit-learn,108330.0, 25+ Years
3.5,False,True,True,Scikit-learn,55831.0,< 5 Years
25.1,False,False,True,Keras,49633.0, 25+ Years
1.5,False,False,False,PyTorch,61397.0,< 5 Years
2.9,False,False,False,Keras,957.0,< 5 Years
4.3,False,False,False,Keras,64807.0,< 5 Years
3.7,False,False,False,,52469.0,< 5 Years
0.28,False,False,True,,64365.0,< 5 Years
23.1,False,False,True,,62492.0, 25+ Years
1.8,False,False,False,TensorFlow,19433.0,< 5 Years
4.9,False,True,False,,64498.0,< 5 Years
0.26,False,False,False,,51275.0,< 5 Years
27.5,False,False,True,TensorFlow,82568.0, 25+ Years
3.9,False,True,True,PyTorch,485088.0,< 5 Years
2.8,False,False,False,,55241.0,< 5 Years
1.9,False,True,False,,54822.0,< 5 Years
2.2,False,False,False,TensorFlow,703.0,< 5 Years
2.3,False,False,True,,61522.0,< 5 Years
1.8,False,True,True,Keras,51628.0,< 5 Years
0.89,False,False,False,,72292.0,< 5 Years
1.7,False,False,True,,71595.0,< 5 Years
0.7,False,False,False,,73492.0,< 5 Years
7.6,False,False,False,,33582.0,5-10 Years
1.8,False,False,False,,87.0,< 5 Years
4.8,False,False,False,Scikit-learn,16840.0,< 5 Years
0.63,False,False,False,Scikit-learn,860.0,< 5 Years
22.6,False,True,True,Keras,121852.0, 25+ Years
0.24,False,True,False,,62150.0,< 5 Years
4.4,False,True,True,,4606.0,< 5 Years
2.4,False,True,True,Scikit-learn,2733.0,< 5 Years
4.4,False,False,True,,52684.0,< 5 Years
1.7,False,False,True,TensorFlow,45018.0,< 5 Years
4.2,False,False,True,Scikit-learn,67285.0,< 5 Years
2.3,False,True,False,Scikit-learn,36148.0,< 5 Years
2.6,False,False,True,Keras,58714.0,< 5 Years
2.7,False,False,False,,66128.0,< 5 Years
0.0,False,False,False,,17185.0,< 5 Years
0.92,False,False,False,Keras,852.0,< 5 Years
2.7,False,True,True,,4960.0,< 5 Years
19.9,False,False,False,Keras,160261.0,< 15-20 Years
7.5,False,False,True,TensorFlow,24596.0,5-10 Years
1.6,False,True,False,,858.0,< 5 Years
1.5,False,True,True,TensorFlow,740.0,< 5 Years
3.6,False,False,False,Scikit-learn,18027.0,< 5 Years
0.34,False,False,True,,57608.0,< 5 Years
6.3,False,False,False,Keras,11.0,5-10 Years
0.87,False,False,False,TensorFlow,162.0,< 5 Years
2.7,False,True,False,Scikit-learn,66504.0,< 5 Years
0.0,False,False,False,,195841.0,< 5 Years
4.8,False,False,True,,119148.0,< 5 Years
20.4,False,True,False,Scikit-learn,101278.0, 25+ Years
28.3,False,False,True,PyTorch,110709.0, 25+ Years
3.9,False,True,True,TensorFlow,57666.0,< 5 Years
7.8,False,False,False,Scikit-learn,88145.0,5-10 Years
6.0,False,False,False,PyTorch,67060.0,5-10 Years
2.5,False,False,False,Keras,70858.0,< 5 Years
7.0,False,False,True,,82896.0,5-10 Years
8.6,False,False,True,,21989.0,5-10 Years
1.4,False,False,False,TensorFlow,69169.0,< 5 Years
0.56,False,False,False,Scikit-learn,70241.0,< 5 Years
1.3,False,True,False,Keras,355.0,< 5 Years
2.7,False,False,False,TensorFlow,54142.0,< 5 Years
1.9,False,True,True,TensorFlow,64194.0,< 5 Years
3.7,False,False,False,TensorFlow,11155.0,< 5 Years
1.7,False,True,True,,72062.0,< 5 Years
4.1,False,False,False,,14450.0,< 5 Years
9.1,False,True,False,TensorFlow,24952.0,5-10 Years
0.75,False,True,True,Scikit-learn,51777.0,< 5 Years
2.6,False,False,False,Keras,53076.0,< 5 Years
2.7,False,False,True,TensorFlow,58406.0,< 5 Years
0.5,False,True,False,,21185.0,< 5 Years
2.5,False,False,False,Keras,1928.0,< 5 Years
0.64,False,False,True,,3521.0,< 5 Years
0.53,False,False,True,PyTorch,64364.0,< 5 Years
8.6,False,False,True,TensorFlow,13570.0,5-10 Years
0.42,False,False,True,Scikit-learn,8250.0,< 5 Years
4.2,False,False,False,Scikit-learn,46678.0,< 5 Years
0.52,False,False,True,TensorFlow,614.0,< 5 Years
3.7,False,False,True,TensorFlow,682.0,< 5 Years
8.3,False,True,True,Scikit-learn,14516.0,5-10 Years
2.5,False,False,True,Scikit-learn,61339.0,< 5 Years
8.1,False,False,False,,50987.0,5-10 Years
0.76,False,False,True,Keras,58844.0,< 5 Years
3.3,False,False,True,,75760.0,< 5 Years
27.8,False,True,True,,192745.0, 25+ Years
4.7,False,False,False,Keras,13689.0,< 5 Years
2.2,False,False,False,Scikit-learn,51321.0,< 5 Years
0.0,False,False,False,,8842.0,< 5 Years
3.7,False,False,False,TensorFlow,13012.0,< 5 Years
20.6,False,True,True,Keras,255.0, 25+ Years
7.7,False,False,False,,74273.0,5-10 Years
27.5,False,True,False,,68119.0, 25+ Years
3.4,False,False,True,Keras,61572.0,< 5 Years
27.7,False,True,True,,54342.0, 25+ Years
23.7,False,False,True,Scikit-learn,175615.0, 25+ Years
1.1,False,True,True,Scikit-learn,55872.0,< 5 Years
2.7,False,False,False,Keras,749.0,< 5 Years
1.0,False,False,False,Keras,56825.0,< 5 Years
0.37,False,False,True,Scikit-learn,57721.0,< 5 Years
5.0,False,False,False,Scikit-learn,64354.0,5-10 Years
0.46,False,True,True,Scikit-learn,53652.0,< 5 Years
0.77,False,True,True,,57495.0,< 5 Years
1.8,False,False,False,Keras,27620.0,< 5 Years
1.2,False,False,False,,60569.0,< 5 Years
24.2,False,False,True,,156442.0, 25+ Years
0.91,False,False,False,,50504.0,< 5 Years
3.5,False,False,False,PyTorch,68533.0,< 5 Years
0.36,False,False,False,,57755.0,< 5 Years
3.4,False,True,False,Keras,37480.0,< 5 Years
3.9,False,False,True,Scikit-learn,2125.0,< 5 Years
1.8,False,False,False,Scikit-learn,63042.0,< 5 Years
3.6,False,True,True,Scikit-learn,8601.0,< 5 Years
22.0,False,False,True,,29326.0, 25+ Years
0.52,False,False,False,,73252.0,< 5 Years
29.9,False,True,True,Keras,248261.0, 25+ Years
28.9,False,False,False,Scikit-learn,77401.0, 25+ Years
6.5,False,False,False,Scikit-learn,55552.0,5-10 Years
8.0,False,False,False,PyTorch,289290.0,5-10 Years
13.0,False,False,False,TensorFlow,105712.0,< 10-15 Years
4.0,False,False,True,,106321.0,< 5 Years
0.33,False,True,False,,73494.0,< 5 Years
12.9,False,False,True,TensorFlow,228669.0,< 10-15 Years
0.45,False,False,True,PyTorch,67627.0,< 5 Years
19.6,False,False,True,PyTorch,59109.0,< 15-20 Years
28.1,False,False,False,,210406.0, 25+ Years
2.3,False,False,False,PyTorch,15618.0,< 5 Years
2.0,False,False,False,,57347.0,< 5 Years
1.1,False,False,False,TensorFlow,62950.0,< 5 Years
2.0,False,False,False,Keras,1110.0,< 5 Years
6.4,False,True,False,TensorFlow,10579.0,5-10 Years
1.4,False,False,True,Scikit-learn,384.0,< 5 Years
19.5,False,False,True,Keras,66859.0,< 15-20 Years
0.73,False,False,False,TensorFlow,62900.0,< 5 Years
0.97,False,True,False,Scikit-learn,68118.0,< 5 Years
1.4,False,False,True,,350.0,< 5 Years
0.23,False,False,True,,50210.0,< 5 Years
5.9,False,False,False,TensorFlow,4330.0,5-10 Years
5.3,False,False,True,,765.0,5-10 Years
1.3,False,True,True,Keras,157783.0,< 5 Years
9.9,False,True,True,,2450.0,5-10 Years
3.9,False,False,False,Scikit-learn,110735.0,< 5 Years
5.6,False,False,True,Scikit-learn,52962.0,5-10 Years
3.4,False,False,False,TensorFlow,1199.0,< 5 Years
2.7,False,False,False,PyTorch,73774.0,< 5 Years
9.6,False,True,True,,2777.0,5-10 Years
9.2,False,True,False,TensorFlow,54075.0,5-10 Years
1.8,False,True,True,TensorFlow,14799.0,< 5 Years
4.1,False,False,False,TensorFlow,53892.0,< 5 Years
2.8,False,True,True,,50650.0,< 5 Years
0.35,False,True,False,,69396.0,< 5 Years
27.1,False,True,False,Keras,312660.0, 25+ Years
0.79,False,True,True,Scikit-learn,580.0,< 5 Years
1.4,False,True,False,Scikit-learn,123450.0,< 5 Years
24.2,False,False,True,,262110.0, 25+ Years
0.87,False,False,True,,60119.0,< 5 Years
1.5,False,False,False,,6215.0,< 5 Years
2.0,False,False,False,TensorFlow,65504.0,< 5 Years
1.1,False,True,False,Scikit-learn,1948.0,< 5 Years
9.2,False,True,True,,440125.0,5-10 Years
4.2,False,False,False,TensorFlow,65480.0,< 5 Years
0.58,False,True,False,,51003.0,< 5 Years
1.7,False,False,True,Scikit-learn,74997.0,< 5 Years
1.5,False,False,False,Scikit-learn,63164.0,< 5 Years
2.8,False,False,False,PyTorch,67947.0,< 5 Years
5.1,False,True,False,Scikit-learn,1161.0,5-10 Years
2.4,False,False,False,Keras,51347.0,< 5 Years
23.0,False,True,True,,60385.0, 25+ Years
22.9,False,True,False,Scikit-learn,77828.0, 25+ Years
16.8,False,True,True,Scikit-learn,2171.0,< 15-20 Years
0.0,False,False,False,,52319.0,< 5 Years
0.81,False,False,False,,57822.0,< 5 Years
1.9,False,True,True,,3270.0,< 5 Years
0.84,False,False,False,,65136.0,< 5 Years
0.66,False,False,False,,69438.0,< 5 Years
18.1,False,False,False,Scikit-learn,40207.0,< 15-20 Years
10.1,False,True,False,PyTorch,2028.0,< 10-15 Years
4.8,False,False,True,TensorFlow,6202.0,< 5 Years
1.5,False,False,False,,7710.0,< 5 Years
4.8,False,False,False,Scikit-learn,70193.0,< 5 Years
9.8,False,False,True,,65437.0,5-10 Years
1.4,False,False,True,Scikit-learn,50063.0,< 5 Years
2.9,False,True,True,Scikit-learn,68660.0,< 5 Years
3.0,False,False,False,PyTorch,239.0,< 5 Years
3.9,False,False,False,Scikit-learn,66331.0,< 5 Years
4.8,False,False,False,Scikit-learn,2638.0,< 5 Years
3.2,False,False,False,Scikit-learn,948.0,< 5 Years
1.3,False,True,True,,14940.0,< 5 Years
3.8,False,False,True,Scikit-learn,55702.0,< 5 Years
2.1,False,False,True,,64258.0,< 5 Years
0.84,False,True,False,,78011.0,< 5 Years
5.0,False,True,False,Keras,54275.0,5-10 Years
20.8,False,False,False,Scikit-learn,14296.0, 25+ Years
3.5,False,False,False,Keras,34960.0,< 5 Years
2.3,False,False,False,PyTorch,73344.0,< 5 Years
1.9,False,False,False,,52677.0,< 5 Years
1.4,False,False,True,Scikit-learn,45872.0,< 5 Years
1.4,False,False,True,TensorFlow,73335.0,< 5 Years
0.75,False,False,False,,22820.0,< 5 Years
5.9,False,False,False,Scikit-learn,86447.0,5-10 Years
0.39,False,False,False,Scikit-learn,65474.0,< 5 Years
3.1,False,False,False,,69215.0,< 5 Years
1.3,False,False,False,,71083.0,< 5 Years
1.3,False,True,True,TensorFlow,288.0,< 5 Years
1.8,False,False,False,,68685.0,< 5 Years
1.8,False,False,True,,667.0,< 5 Years
18.8,False,True,True,Scikit-learn,1533.0,< 15-20 Years
5.3,False,True,True,PyTorch,13668.0,5-10 Years
2.2,False,False,False,Keras,72266.0,< 5 Years
1.2,False,False,False,,69875.0,< 5 Years
1.6,False,False,False,,64099.0,< 5 Years
28.3,False,False,True,Scikit-learn,15531.0, 25+ Years
0.86,False,False,True,,14191.0,< 5 Years
21.5,False,False,False,PyTorch,21341.0, 25+ Years
2.1,False,False,False,Keras,63593.0,< 5 Years
2.1,False,False,True,Scikit-learn,6927.0,< 5 Years
16.6,False,True,False,Keras,77444.0,< 15-20 Years
12.6,False,False,False,Keras,6928.0,< 10-15 Years
2.2,False,False,True,PyTorch,3594.0,< 5 Years
5.3,False,True,False,,70633.0,5-10 Years
0.57,False,False,True,,1955.0,< 5 Years
1.9,False,False,False,,50391.0,< 5 Years
4.8,False,False,True,Scikit-learn,57925.0,< 5 Years
2.3,False,True,True,,72763.0,< 5 Years
0.61,False,False,True,Scikit-learn,59786.0,< 5 Years
7.2,False,False,True,TensorFlow,37438.0,5-10 Years
7.1,False,False,True,TensorFlow,1854.0,5-10 Years
23.4,False,False,False,Scikit-learn,53438.0, 25+ Years
2.3,False,False,False,Scikit-learn,1400.0,< 5 Years
2.2,False,True,True,Keras,2102.0,< 5 Years
2.3,False,False,True,,69422.0,< 5 Years
0.23,False,False,True,TensorFlow,64100.0,< 5 Years
3.8,False,False,True,,7531.0,< 5 Years
0.37,False,False,False,,69874.0,< 5 Years
0.72,False,False,True,,967.0,< 5 Years
25.7,False,True,True,,66706.0, 25+ Years
10.9,False,False,True,Scikit-learn,211674.0,< 10-15 Years
3.0,False,False,False,Scikit-learn,53429.0,< 5 Years
20.9,False,False,True,,3296.0, 25+ Years
0.85,False,False,False,,59837.0,< 5 Years
0.21,False,False,False,Scikit-learn,69047.0,< 5 Years
27.9,False,False,True,,268004.0, 25+ Years
0.82,False,False,False,Scikit-learn,40997.0,< 5 Years
0.7,False,False,False,TensorFlow,362.0,< 5 Years
23.9,False,False,False,PyTorch,20153.0, 25+ Years
0.75,False,True,False,TensorFlow,70537.0,< 5 Years
2.8,False,False,True,Scikit-learn,7341.0,< 5 Years
9.9,False,False,True,Scikit-learn,158084.0,5-10 Years
11.8,False,True,False,Keras,121539.0,< 10-15 Years
0.26,False,False,False,,67979.0,< 5 Years
14.0,False,False,True,Keras,10850.0,< 10-15 Years
0.35,False,False,False,,71669.0,< 5 Years
0.65,False,False,False,Scikit-learn,52598.0,< 5 Years
1.9,False,False,True,TensorFlow,65845.0,< 5 Years
14.1,False,False,True,,71478.0,< 10-15 Years
8.7,False,False,False,,62525.0,5-10 Years
0.21,False,True,False,,442.0,< 5 Years
0.54,False,False,False,,59998.0,< 5 Years
0.29,False,False,False,Scikit-learn,56633.0,< 5 Years
7.8,False,False,True,TensorFlow,61555.0,5-10 Years
26.1,False,False,True,TensorFlow,9166.0, 25+ Years
1.4,False,False,False,PyTorch,28345.0,< 5 Years
5.3,False,False,True,Scikit-learn,53179.0,5-10 Years
27.2,False,False,False,,57490.0, 25+ Years
4.6,False,True,True,,5126.0,< 5 Years
0.38,False,False,False,Scikit-learn,53908.0,< 5 Years
1.5,False,False,False,Scikit-learn,68613.0,< 5 Years
9.1,False,True,False,,102759.0,5-10 Years
7.3,False,False,False,Scikit-learn,30028.0,5-10 Years
1.6,False,False,False,,12585.0,< 5 Years
2.2,False,False,False,Scikit-learn,317.0,< 5 Years
1.8,False,False,False,Keras,47331.0,< 5 Years
0.97,False,False,False,,70052.0,< 5 Years
9.4,False,True,True,Scikit-learn,18689.0,5-10 Years
0.85,False,False,True,Scikit-learn,67691.0,< 5 Years
4.9,False,False,False,Scikit-learn,67855.0,< 5 Years
1.4,False,True,True,TensorFlow,4550.0,< 5 Years
0.63,False,False,False,,4559.0,< 5 Years
6.6,False,False,False,Keras,2942.0,5-10 Years
0.52,False,True,True,,51483.0,< 5 Years
11.7,False,False,True,,59181.0,< 10-15 Years
3.3,False,False,True,,5898.0,< 5 Years
0.55,False,False,True,Scikit-learn,72425.0,< 5 Years
16.3,False,False,False,,82283.0,< 15-20 Years
0.0,False,False,False,,528.0,< 5 Years
0.75,False,False,True,Keras,52915.0,< 5 Years
1.1,False,False,False,TensorFlow,151202.0,< 5 Years
